loss,accuracy,top_k_categorical_accuracy,val_loss,val_accuracy,val_top_k_categorical_accuracy,lr
0.6114440560340881,0.9590650200843811,0.998134970664978,0.915067195892334,0.8146741390228271,0.9915034174919128,0.001
0.5170161128044128,0.989502489566803,0.9998800158500671,1.115800142288208,0.719912052154541,0.9838064908981323,0.001
0.507055938243866,0.992727518081665,0.9999275207519531,0.9331403970718384,0.8153738379478455,0.9690123796463013,0.001
0.5027858018875122,0.9940875172615051,0.9999575018882751,1.2189220190048218,0.7019192576408386,0.9503198862075806,0.001
0.4994603991508484,0.9951674938201904,0.9999600052833557,1.1744847297668457,0.7219112515449524,0.941623330116272,0.001
0.4976893663406372,0.9956949949264526,0.9999474883079529,0.9976497888565063,0.781687319278717,0.9693122506141663,0.001
0.49584272503852844,0.9961000084877014,0.9999575018882751,1.2725909948349,0.6937224864959717,0.9676129817962646,0.001
0.49454954266548157,0.9965825080871582,0.9999799728393555,1.0514219999313354,0.7757896780967712,0.9629148244857788,0.001
0.4927467107772827,0.9972350001335144,0.999982476234436,0.9800341725349426,0.8084766268730164,0.959216296672821,0.001
0.49204859137535095,0.9975224733352661,0.9999924898147583,0.8267946839332581,0.8564574122428894,0.9875050187110901,0.001
0.4913902282714844,0.9977024793624878,0.9999849796295166,1.0595512390136719,0.7752898931503296,0.9766093492507935,0.001
0.4905228018760681,0.9979349970817566,0.999982476234436,1.1823909282684326,0.737105131149292,0.9373250603675842,0.001
0.48940813541412354,0.9983850121498108,0.9999849796295166,1.1358847618103027,0.7563974261283875,0.9506197571754456,0.001
0.4894566535949707,0.9983400106430054,0.9999949932098389,1.0038175582885742,0.8035785555839539,0.9764094352722168,0.001
0.48856016993522644,0.9987000226974487,0.9999899864196777,0.970446765422821,0.8161735534667969,0.9529188275337219,0.001
0.48846110701560974,0.9986875057220459,0.9999924898147583,0.8765671253204346,0.8506597280502319,0.9770091772079468,0.001
0.4879547655582428,0.9988275170326233,0.9999974966049194,0.8398892283439636,0.8677529096603394,0.9715114235877991,0.001
0.4874548316001892,0.9990174770355225,0.9999924898147583,0.8690824508666992,0.8457617163658142,0.9812074899673462,0.001
0.4875737428665161,0.998960018157959,0.9999974966049194,0.8878759145736694,0.8460615873336792,0.9805077910423279,0.001
0.4870982766151428,0.9991275072097778,0.9999974966049194,0.8825225830078125,0.8461615443229675,0.983706533908844,0.001
0.48717251420021057,0.9990950226783752,0.9999949932098389,1.1023715734481812,0.7718912363052368,0.957616925239563,0.001
0.48680272698402405,0.9992125034332275,0.9999899864196777,0.9657822251319885,0.810875654220581,0.9754098653793335,0.001
0.4867939054965973,0.9991700053215027,0.9999974966049194,0.9108604788780212,0.8340663909912109,0.9740104079246521,0.001
0.48646125197410583,0.9993849992752075,0.9999949932098389,1.0409711599349976,0.8007797002792358,0.959216296672821,0.001
0.48647329211235046,0.9993299841880798,0.9999899864196777,0.8648261427879333,0.8552578687667847,0.9806077480316162,0.001
0.48657047748565674,0.999305009841919,0.9999974966049194,1.2766482830047607,0.7101159691810608,0.9371251463890076,0.001
0.48612913489341736,0.9994500279426575,1.0,1.0347894430160522,0.8039783835411072,0.9611155390739441,0.001
0.48494967818260193,0.999904990196228,1.0,0.9481878876686096,0.8296681046485901,0.968312680721283,0.000100000005
0.4847884476184845,0.9999575018882751,1.0,0.9320160746574402,0.8341663479804993,0.969912052154541,0.000100000005
0.4847364127635956,0.9999725222587585,1.0,0.9255098700523376,0.8396641612052917,0.968312680721283,0.000100000005
0.4847140610218048,0.9999750256538391,1.0,0.9412965178489685,0.8343662619590759,0.9655137658119202,0.000100000005
0.48469358682632446,0.9999799728393555,1.0,0.9407047629356384,0.8347660899162292,0.9629148244857788,0.000100000005
0.48469623923301697,0.9999775290489197,1.0,0.8980122804641724,0.8501599431037903,0.9681127667427063,0.000100000005
0.4846796989440918,0.999982476234436,1.0,0.9395843148231506,0.8352658748626709,0.9636145830154419,0.000100000005
0.4846823513507843,0.9999799728393555,1.0,0.9446738958358765,0.8352658748626709,0.9633146524429321,0.000100000005
0.4846809506416321,0.999982476234436,1.0,0.9658179879188538,0.8260695934295654,0.9604158401489258,0.000100000005
0.48466265201568604,0.9999924898147583,1.0,0.9412983059883118,0.8352658748626709,0.9616153836250305,0.000100000005
0.48465296626091003,0.9999924898147583,1.0,0.942531168460846,0.8349660038948059,0.9618152976036072,1.0000001e-05
0.48465046286582947,0.9999949932098389,1.0,0.9448794722557068,0.8340663909912109,0.9626149535179138,1.0000001e-05
0.4846506118774414,0.9999949932098389,1.0,0.9366515278816223,0.8363654613494873,0.9652138948440552,1.0000001e-05
0.4846493601799011,0.9999949932098389,1.0,0.9598481059074402,0.8289684057235718,0.9585165977478027,1.0000001e-05
0.48464688658714294,0.9999949932098389,1.0,0.9483770728111267,0.8329668045043945,0.9617153406143188,1.0000001e-05
