loss,accuracy,top_k_categorical_accuracy,val_loss,val_accuracy,val_top_k_categorical_accuracy,lr
2.9035565853118896,0.22993826866149902,1.0,2.75390625,0.09166666865348816,1.0,0.001
1.6449049711227417,0.27253085374832153,1.0,1.6103515625,0.3166666626930237,1.0,0.001
1.5535565614700317,0.3006172776222229,1.0,1.751953125,0.34166666865348816,1.0,0.001
1.53177809715271,0.3185185194015503,1.0,1.361328125,0.36666667461395264,1.0,0.001
1.4982446432113647,0.3512345552444458,1.0,1.58203125,0.4333333373069763,1.0,0.001
1.4820457696914673,0.35956791043281555,1.0,1.6142578125,0.3083333373069763,1.0,0.001
1.476251482963562,0.3799382746219635,1.0,1.44140625,0.4333333373069763,1.0,0.001
1.4688271284103394,0.36265432834625244,1.0,1.69140625,0.3499999940395355,1.0,0.001
1.4442732334136963,0.3978395164012909,1.0,2.044921875,0.10833333432674408,1.0,0.001
1.4286844730377197,0.40432098507881165,1.0,2.12109375,0.07500000298023224,1.0,0.001
1.399633526802063,0.42098766565322876,1.0,1.3603515625,0.42500001192092896,1.0,0.001
1.4045331478118896,0.4234567880630493,1.0,1.55859375,0.4000000059604645,1.0,0.001
1.3574532270431519,0.45092591643333435,1.0,1.5185546875,0.4416666626930237,1.0,0.001
1.3429059982299805,0.4743827283382416,1.0,1.4228515625,0.49166667461395264,1.0,0.001
1.3381872177124023,0.47654321789741516,1.0,2.0859375,0.2666666805744171,1.0,0.001
1.2525246143341064,0.5370370149612427,1.0,1.7919921875,0.4833333194255829,1.0,0.001
1.1693576574325562,0.585493803024292,1.0,2.16796875,0.23333333432674408,1.0,0.001
1.1306471824645996,0.6135802268981934,1.0,2.919921875,0.25833332538604736,1.0,0.001
1.1517988443374634,0.6083333492279053,1.0,1.755859375,0.4583333432674408,1.0,0.001
1.0962986946105957,0.6370370388031006,1.0,4.66796875,0.05000000074505806,1.0,0.001
0.9779007434844971,0.7033950686454773,1.0,5.73828125,0.05000000074505806,1.0,0.001
0.8980311751365662,0.7589505910873413,1.0,2.458984375,0.3499999940395355,1.0,0.001
0.8549069166183472,0.7845678925514221,1.0,2.107421875,0.42500001192092896,1.0,0.001
0.7859519720077515,0.8268518447875977,1.0,2.94140625,0.44999998807907104,1.0,0.001
0.6545114517211914,0.9037036895751953,1.0,2.041015625,0.38333332538604736,1.0,0.000100000005
0.559499204158783,0.9574074149131775,1.0,1.896484375,0.4749999940395355,1.0,0.000100000005
0.5117645859718323,0.9774691462516785,1.0,1.89453125,0.4166666567325592,1.0,0.000100000005
0.4998987317085266,0.9827160239219666,1.0,1.830078125,0.40833333134651184,1.0,0.000100000005
0.485519140958786,0.9848765134811401,1.0,1.8330078125,0.42500001192092896,1.0,0.000100000005
0.47162362933158875,0.9913580417633057,1.0,1.8544921875,0.40833333134651184,1.0,0.000100000005
0.46354708075523376,0.9922839403152466,1.0,1.943359375,0.3583333194255829,1.0,0.000100000005
0.46103936433792114,0.9925925731658936,1.0,1.7724609375,0.4333333373069763,1.0,0.000100000005
0.45038339495658875,0.9956790208816528,1.0,1.75,0.4583333432674408,1.0,0.000100000005
0.44901320338249207,0.9922839403152466,1.0,1.8427734375,0.38333332538604736,1.0,0.000100000005
0.44279876351356506,0.9959876537322998,1.0,1.7998046875,0.4000000059604645,1.0,1.0000001e-05
0.4469316601753235,0.9944444298744202,1.0,1.7978515625,0.4000000059604645,1.0,1.0000001e-05
0.4445553719997406,0.9962962865829468,1.0,1.8017578125,0.4000000059604645,1.0,1.0000001e-05
0.44408154487609863,0.9944444298744202,1.0,1.802734375,0.4000000059604645,1.0,1.0000001e-05
0.440360963344574,0.9975308775901794,1.0,1.798828125,0.4000000059604645,1.0,1.0000001e-05
